id,title,search_role,search_role_raw,job_level,company,location,location_raw,salary_display,salary_min,salary_max,salary_avg,extracted_skills,skills_count,job_url,job_description,search_location,scraped_at,salary
91658446,Java Developer,Frontend Developer,Web Developer,Tidak Disebutkan,PT Murni Development Indonesia,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['java', 'r', 'kafka']",3,https://id.jobstreet.com/id/job/91658446,"Job Description

Bertanggung jawab dalam membangun aplikasi serta melakukan proses pemrograman sesuai dengan desain teknis yang telah ditentukan.
Mengembangkan dan membangun fungsi pada setiap modul aplikasi dengan memastikan kualitas kode yang baik dan sesuai standar.
Melakukan proses unit testing untuk memastikan fungsi berjalan dengan benar.
Melakukan perbaikan (bug fixing) atas temuan dari hasil pengujian maupun saat implementasi di lingkungan produksi.
Minimum Qualifications

Pendidikan minimal Sarjana (S1) dari jurusan Teknik Informatika, Ilmu Komputer, atau bidang terkait
Memiliki pengalaman minimal 5 (lima) tahun sebagai Programmer
Diutamakan memiliki sertifikasi yang relevan di bidang pemrograman atau teknologi, seperti REST API, Java, Kafka, Microservices, atau application framework lainnya
Memiliki pengalaman dalam pengembangan dan/atau implementasi sistem pembayaran, khususnya yang berkaitan dengan pemindahan dana, fungsi kliring, dan/atau penyelesaian akhir (settlement)",indonesia,2026-04-29 22:19:34.440240,Tidak Disebutkan
91656738,Prohire - Staff,Frontend Developer,Web Developer,Tidak Disebutkan,MitraComm,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['linux', 'r', 'docker']",3,https://id.jobstreet.com/id/job/91656738,"Requirement Needs :

Overtime
Team Working
Sociable
Supple
Shifting
Berpenampilan Rapi
Rolling
Requirement Skills :

Communication
Computer (MS. Office)
Programming
Responsibilities :


1. BE Developer Spesifikasi sesuai TOR/PID sebelumnya.

2. DevOps Untuk Spesfikasi nya sbb: highly motivated, detail-oriented and problem solver, bertanggung jawab untuk komplain handling, menangani masalah operasional dan memastikan kelancaran operasional dengan tugas utama sbb: 1. Mendiagnosis dan menyelesaikan masalah sistem, mulai dari pemeriksaan dasar (L1) hingga pemecahan masalah kompleks (L3).

 2. Memantau kinerja sistem, log, dan peringatan untuk mengidentifikasi potensi masalah secara proaktif.

3. Bekerja sama dengan tim developer untuk mereproduksi, menganalisis, dan menyelesaikan bug yang dilaporkan.

4. Menerapkan hotfix, patch, dan pembaruan konfigurasi sesuai kebutuhan.

5. Menyimpan dokumentasi untuk panduan pemecahan masalah, laporan insiden, dan prosedur sistem.

6. Berpartisipasi dalam analisis RCA untuk insiden yang berulang.

7. Membantu dalam otomatisasi infrastruktur dan peningkatan alur kerja CI/CD bila diperlukan.

Skills:
 •     Mengerti Sistem Operasi Linux
•     Pengalaman dalam alat pemantauan sistem (Prometheus, Grafana, tumpukan ELK, dll.)
•     Keterampilan pemecahan masalah dan analisis yang kuat untuk masalah sistem dan aplikasi.
•     Mengerti tentang kontainer aplikasi seperti Docker.",indonesia,2026-04-29 22:19:38.683259,Tidak Disebutkan
91655132,Middleware Junior & Middle,Frontend Developer,Web Developer,Senior,PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH),Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['scala', 'r', 'git']",3,https://id.jobstreet.com/id/job/91655132,"About the role


We are seeking a highly motivated and skilled Middleware Junior to join our dynamic team (Client) at PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH). As a Middleware Junior, you will play a crucial role in developing and maintaining our cutting-edge software solutions. In this full-time position, you will be based in South Jakarta, Jakarta, with the opportunity to contribute to the growth and success of our thriving Information & Communication Technology organisation.

Ensures reliability and performance of middleware platforms and integrations by resolving incidents, managing changes, and supporting API and event-driven services.

Responsibilities:

* Subject Matter Expert (SME) for middleware platforms (Microservices, AP! Gateway, Event-Driven applications)

* Ensure reliability and integrity of middleware services

* Resolve complex middleware, API, and integration issues escalated from L1

* Monitor and analyze middleware performance using logs and APM tools

・Maintain and tune middleware components

* Execute middleware deployments and changes following ITIL Change Enablement

* Coordinate with LS internal Cient Developers

ensure stability, 2nd level resolution, RCA, root cause analysis, 8 to 5, stndby oncall P1 and P2

Note: Available to Shifting (Shifting 3x8)

About us


PT. SIGMA GLOBAL TEKNOLOGI (SIGMATECH) is a leading Information & Communication Technology company, dedicated to delivering cutting-edge digital solutions to our diverse range of clients. With a focus on innovation and customer-centricity, we have established a reputation for excellence in the industry. Join our team and be a part of our continued success story.",indonesia,2026-04-29 22:20:13.952483,Tidak Disebutkan
91654396,IT Product Developer,Frontend Developer,Web Developer,Managerial,PT Herca Cipta Dermal Perdana,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['r', 'scrum', 'git', 'agile']",4,https://id.jobstreet.com/id/job/91654396,"Tanggung Jawab  :

Discovery & Research: Menggali kebutuhan stakeholder serta melakukan riset tren bisnis digital dan teknologi terkini.

Product Strategy: Mengusulkan inovasi digital dengan Value Proposition yang kuat dan diferensiasi kompetitif yang jelas.

Roadmap Management: Menyusun product roadmap dan strategi rilis MVP (Minimum Viable Product) yang selaras dengan prioritas dan pertumbuhan bisnis.

Feature Optimization: Memberikan masukan berkelanjutan untuk perbaikan fitur dengan fokus utama pada User Experience (UX) dan efisiensi operasional.

Cross-functional Collaboration: Menjadi jembatan komunikasi antara user, tim Developer, QA, dan UI/UX untuk memastikan visi produk tersampaikan dengan baik.

Backlog & Prioritization: Mengelola dan menentukan prioritas backlog fitur berdasarkan dampak bisnis dan kelayakan teknis.

Business Analysis: Menganalisis alur bisnis (business flow) dan menerjemahkannya ke dalam dokumentasi teknis yang komprehensif (PRD/User Stories).

Pre-release Coordination: Menyiapkan dokumen persiapan fitur, skenario pengujian, hingga panduan rilis produk.




Persyaratan :

Communication Skills: Kemampuan komunikasi persuasif dan proaktif dalam berkoordinasi dengan berbagai level stakeholder.

Agile Mindset: Pemahaman mendalam mengenai metodologi Scrum, Agile, & Sprint.

Analytical Thinking: Memiliki kemampuan analisis masalah yang kuat dan mampu memberikan solusi yang aplikatif.

Technical Awareness: Paham mengenai siklus pengembangan perangkat lunak (SDLC) dan mampu berdiskusi secara teknis dengan tim Developer.

Tools Proficiency: Terbiasa menggunakan project management tools dan alat dokumentasi.

Detail Oriented: Memiliki ketelitian tinggi dalam menyusun alur sistem dan memastikan kualitas produk sebelum release.",indonesia,2026-04-29 22:20:18.155709,Tidak Disebutkan
91561007,IT STAFF,Frontend Developer,Web Developer,Tidak Disebutkan,"PT Surya Timur Sakti Jatim [Distributor Motor Yamaha : Jatim,Kalimantan,NTB,NTT]",Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['flutter', 'r', 'sql', 'git']",4,https://id.jobstreet.com/id/job/91561007,"Deskripsi Pekerjaan:

Pembuatan sistem dekstop/web/apps

Analisa dan desain sistem/aplikasi

Pembuatan query database

Pembuatan report




Kualifikasi:

S1 Teknik Informatika atau setara lainnya

Menguasahi dekstop/web/apps

Menguasahi VB.NET/ SQL server / crystal report

Mengusahi Flutter

Familian dengan Github/API

Memiliki SIM A dan C

Domisili Surabaya",indonesia,2026-04-29 22:20:22.451636,Tidak Disebutkan
91653456,Finishing,Frontend Developer,Web Developer,Junior,PT. Platindo Cipta Raya,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['r', 'git']",2,https://id.jobstreet.com/id/job/91653456,"Web Developer

21-Apr-26

PT. Bionic Natura

Tangerang

Tugas & tanggung jawab :

Bertanggung jawab dalam pembuatan dan pengembangan website, serta digitalisasi sistem jaringan berbasis web.

Melakukan pemeliharaan, dan integrasi sistem agar berjalan optimal.

Kualifikasi :

S1 Teknik Informatika

Terbuka bagi freshgraduate atau memiliki pengalaman 1-2 tahun

Memiliki kemampuan web development (Front-end & Back-end)

Mampu membuat dashboard atau sistem monitoring data berbasis web menjadi nilai tambah

Memiliki kemampuan analitis dan problem solving yang baik.",indonesia,2026-04-29 22:20:26.640447,Tidak Disebutkan
91653445,Web Developer,Frontend Developer,Web Developer,Junior,PT Propan Raya Industrial Coating Chemicals (HCBP ),Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,['r'],1,https://id.jobstreet.com/id/job/91653445,"Warehouse Administrator (Balikpapan)

21-Apr-26

PT. Propan Raya Industrial Coating Chemicals

Balikpapan

Kualifikasi:
Pendidikan minimal D3 segala jurusan (Fresh graduate welcome)
Mampu mengoperasikan Ms. Office (terutama Excel)
Teliti, rapi, dan terbiasa dengan data entry & administrasi
Memiliki komunikasi yang baik dan bisa kerja tim
Siap belajar dan bekerja di lingkungan gudang
Pengalaman magang/PKL di gudang menjadi nilai tambah

Deskripsi Pekerjaan:

Membuat tanda terima surat jalan dari gudang ke bagian sales administrasi
Membuat berita acara ganti kemasan, label, dll dan menginputya ke komputer
Membuat data komplain bila terdapat selisih DPPB dengan fisik barang yang dikirimkan
Menginput dan DPPB up date
Membuat tanda terima retur dan pengganti retur (bila ada) untuk customer yang ingin di retur barang
Menginput semua jenis surat jalan ke komputer
Membantu menyelesaikan masalah selisih stok di gudang
Membuat kartu stok dan laporan stok gudang yang akurat dan up date
Melakukan stock opname di gudang baik mingguan maupun bulanan. 

1

Staf

39",indonesia,2026-04-29 22:20:30.920070,Tidak Disebutkan
91653034,SAP ABAP Developer,Frontend Developer,Web Developer,Tidak Disebutkan,PT. TTS Mitra Abadi,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,['r'],1,https://id.jobstreet.com/id/job/91653034,"Job Description :

Melakukan development dan enhancement menggunakan ABAP sesuai kebutuhan bisnis FMCG

Mengelola object ABAP (Reports, Interfaces, Conversions, Enhancements, Forms/RICEF)

Mendukung proses end-to-end FMCG Distribution

Melakukan debugging, troubleshooting, dan performance tuning

Mendukung testing (Unit Test, SIT, UAT) dan deployment

Requirements :

Minimal 4 tahun pengalaman sebagai SAP ABAP Developer

Pengalaman kuat di modul SAP FI/CO, MM, SD

Memahami proses end-to-end MM, SD

Terbiasa dengan integrasi SAP (interface/API)

Menguasai ABAP (Report, ALV, BAPI, BADI, User Exit, Smartform/Adobe Form)

Memiliki kemampuan analisa dan problem solving yang baik

Komunikatif dan mampu bekerja dalam tim",indonesia,2026-04-29 22:20:35.089048,Tidak Disebutkan
91653048,Golang Mobile Developer,Frontend Developer,Web Developer,Tidak Disebutkan,PT Mitracomm Ekasarana,Tidak Disebutkan,Tidak Disebutkan,Rp 12.000.000 - Rp 13.000.000,12000000.0,13000000.0,12500000.0,"['java', 'r', 'golang', 'scrum', 'docker', 'kubernetes', 'agile']",7,https://id.jobstreet.com/id/job/91653048,"We are hiring Golang Mobile Developer
Experience:

Minimum 3 years of experience in backend development, preferably Golang

Experience in integrating APIs and working with microservices architecture

Prior involvement in system migration or replatforming projects




Skills:

Proficient in Golang or Java and API development.

Solid understanding of microservices and RESTful principles.

Having solid understanding in web performance tuning.

Experience in requirement gathering, problem solving, system design, and solution delivery

Excellent communication and writing skills in English and Indonesian

Knowledge of containerized deployments (Docker, Kubernetes) is a plus

Knowledge in Agile Scrum is an advantage

Dicoding graduates is a plus",indonesia,2026-04-29 22:20:39.253714,Rp 12.000.000 – Rp 13.000.000 per month
91619703,Senior .NET Full Stack Engineer (English Speaker),Frontend Developer,Web Developer,Senior,PT Artha Solutions Indonesia,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['azure', 'react', 'scala', 'angular', 'r', 'sql', 'c#', 'python', 'mongodb', 'git', 'agile']",11,https://id.jobstreet.com/id/job/91619703,"About the role

Join our growing team at PT Artha Solutions Indonesia as a Senior .NET Full Stack Developer. In this key role, you will be responsible for designing, developing and maintaining high-performance web applications using the latest .NET technologies. As a senior member of the development team, you will play a pivotal part in shaping the technical direction of our products and mentoring more junior developers. This is a full-time position based in our modern office in Jakarta.

What you'll be doing

Design and implement scalable, maintainable, and secure cloud solutions using Microsoft Azure.

Oversee the deployment, management, and operation of applications on Azure, ensuring optimal performance.

Collaborate with IT and development teams to plan and execute cloud strategies, providing guidance on Azure best practices.

Develop front-end applications, database development, and middle-tier services.

Implement DevOps practices, including continuous integration and continuous deployment (CI/CD) pipelines.

Ensure cloud solutions integrate seamlessly with existing systems and meet business requirements.

Monitor and optimize cloud solutions for performance efficiency.

Work with architects and other developers on the technical design of cloud and digital platforms, including hands-on full-stack development.

What we're looking for

8+ years of experience in developing enterprise-level web applications using .NET technologies

Proficient in C#, .NET Core, ASP.NET MVC, and modern web frameworks such as Angular or React

Strong understanding of relational databases (SQL Server) and NoSQL databases (MongoDB, Cosmos DB)

Hands-on experience in designing and consuming RESTful APIs

Familiarity with DevOps practices, including CI/CD pipelines and cloud-based hosting platforms

Excellent problem-solving and analytical skills with a sharp attention to detail

Strong communication and collaboration skills to work effectively with cross-functional teams

Ability to mentor and guide more junior developers in the team

Must Have & Desired Skills: 

• In-depth knowledge of cloud computing concepts and Microsoft Azure services.
• Proficiency in scripting and programming languages such as PowerShell, Python, and C#.
• Experience with Azure-specific services like Azure SQL Database, Azure DevOps, and Azure Active Directory, Azure Data Factory, Key Vault, Function Apps, App Services, API Management.
• Strong understanding of DevOps principles and tools.
• Knowledge of security best practices and compliance standards for cloud environments.
• Excellent problem-solving and troubleshooting skills.
• Strong collaboration and communication skills, with the ability to work effectively with cross-functional teams.
• Continuous learning and skill upgradation to keep up with the dynamic nature of cloud technologies.

Desired Skills:
• Experience with front-end technologies and frameworks like Angular.
• Familiarity with agile and DevOps practices.
• Previous experience in a similar role within a fast-paced environment.

Education: Bachelor's degree in technology or equivalent.",indonesia,2026-04-29 22:20:43.407512,Tidak Disebutkan
91656939,"Fullstack Junior Developer - (BSD, Tangerang)",Frontend Developer,Web Developer,Junior,Sagara Technology Group,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['java', 'scala', 'r', 'golang', 'javascript', 'sql', 'postgresql', 'mongodb', 'git']",9,https://id.jobstreet.com/id/job/91656939,"Fullstack Junior Developer

We are looking for a proactive Fullstack Junior Developer proficient in Next.js and Golang to handle everything from frontend interfaces to robust backend services. 

Join our engineering team and help us build scalable web applications!

Requirements:

Bachelor’s degree in Computer Science, Information Technology, or a related field.
0–5 years of experience in fullstack development with a strong project portfolio.
Willingness to work onsite (5 days a week) at our BSD, Tangerang office.
Ability to join ASAP.

Job Description:

Develop and maintain high-quality, scalable web applications for both client-side and server-side.
Design and implement efficient, secure, and reusable RESTful APIs for seamless system integration.
Optimize application performance to ensure maximum speed, scalability, and an optimal user experience.
Manage and structure database schemas effectively for relational and NoSQL systems.
Collaborate with cross-functional teams to translate business requirements into technical specifications.
Execute version control processes and maintain code integrity within a collaborative workflow.
Troubleshoot, debug, and upgrade existing systems to ensure high reliability and performance.
Write clean, maintainable, and well-documented code following industry best practices.

Stacks:

Next.js, HTML5, CSS3, and modern JavaScript
Golang (Go)
PostgreSQL, MongoDB, or other relational/NoSQL databases
RESTful API design and integration
Git (GitHub/GitLab/Bitbucket)

If you're passionate about developing scalable web solutions and ready to grow with us, let’s join our team and Apply Now!",indonesia,2026-04-29 22:20:47.565217,Tidak Disebutkan
91651250,Salesforce Developer,Frontend Developer,Web Developer,Tidak Disebutkan,PT Phincon,Tidak Disebutkan,Tidak Disebutkan,Rp 10.000.000 - Rp 15.000.000,10000000.0,15000000.0,12500000.0,"['java', 'r', 'scrum', 'javascript', 'sql', 'agile']",6,https://id.jobstreet.com/id/job/91651250,"Mandatory Qualifications:
-Min. 2 years of Salesforce development experience (Lightning, Apex, Visualforce, custom components)
-Strong understanding of Salesforce architecture, data model (objects, fields, relationships), and security model (profiles, permission sets, sharing rules)
-Hands-on experience with triggers, batch classes, queueable jobs, and REST/SOAP web services
-Experience integrating Salesforce with external systems via Salesforce API

Preferred Qualifications:
-Salesforce Certification: Platform Developer I/II or JavaScript Developer I
-Familiar with Salesforce CI/CD tools (Salesforce DX, Copado, or Gearset)
-Agile/Scrum experience
-Able to write test classes with min. 75% code coverage

General Qualifications:
-Min. 2 years as Technical Consultant or Developer in enterprise projects
-Able to perform requirement gathering and create Technical Design Documents (TDD)
-Understanding of SQL and relational databases
-Active English communication (spoken & written), intermediate level

Job Description:
-Develop custom modules and features using Apex, LWC, Visualforce, SOQL/SOSL
-Manage custom objects, fields, validation rules, workflow rules, and page layouts
-Build batch jobs, schedulable & queueable classes, and bulk-safe triggers
-Ensure unit testing with min. 75% code coverage
-Integrate Salesforce with external systems (ERP, CRM) via REST/SOAP API, Platform Events, or middleware (e.g. TIBCO)
-Collaborate with BA & PM for technical feasibility studies and TDD creation",indonesia,2026-04-29 22:20:51.817737,Rp 10.000.000 – Rp 15.000.000 per month
91650178,Senior Backend Engineer,Frontend Developer,Web Developer,Senior,Eiger Ekowisata Nusantara,Tidak Disebutkan,Tidak Disebutkan,Rp 12.000.000 - Rp 15.000.000,12000000.0,15000000.0,13500000.0,['r'],1,https://id.jobstreet.com/id/job/91650178,"Deskripsi Pekerjaan

𝖴𝗇𝗍𝗎𝗄 𝗆𝖾𝗋𝖺𝗇𝖼𝖺𝗇𝗀, 𝗆𝖾𝗇𝗀𝖾𝗆𝖻𝖺𝗇𝗀𝗄𝖺𝗇, 𝖽𝖺𝗇 𝗆𝖾𝗇𝗀𝖺𝗋𝖺𝗁𝗄𝖺𝗇 𝖾𝗏𝗈𝗅𝗎𝗌𝗂 𝖺𝗋𝗌𝗂𝗍𝖾𝗄𝗍𝗎𝗋 𝖻𝖺𝖼𝗄𝖾𝗇𝖽, 𝖽𝖺𝗍𝖺𝖻𝖺𝗌𝖾, 𝖽𝖺𝗇 𝖠𝖯𝖨 𝗒𝖺𝗇𝗀 𝗆𝖾𝗇𝗀𝗀𝖾𝗋𝖺𝗄𝗄𝖺𝗇 𝗌𝗈𝖿𝗍𝗐𝖺𝗋𝖾 𝗉𝖾𝗋𝗎𝗌𝖺𝗁𝖺𝖺𝗇. 𝖯𝖾𝗋𝖺𝗇 𝗂𝗇𝗂 𝖻𝖾𝗋𝖿𝗈𝗄𝗎𝗌 𝗉𝖺𝖽𝖺 𝗆𝖾𝗆𝖻𝖺𝗇𝗀𝗎𝗇 𝗌𝗂𝗌𝗍𝖾𝗆 𝗒𝖺𝗇𝗀 𝗌𝖺𝗇𝗀𝖺𝗍 𝗌𝖼𝖺𝗅𝖺𝖻𝗅𝖾, 𝗌𝖾𝖼𝗎𝗋𝖾, 𝖽𝖺𝗇 𝗋𝖾𝗌𝗂𝗅𝗂𝖾𝗇𝗍, 𝗌𝖾𝗋𝗍𝖺 𝗆𝖾𝗆𝖺𝗌𝗍𝗂𝗄𝖺𝗇 𝗉𝗅𝖺𝗍𝖿𝗈𝗋𝗆 𝖻𝖺𝖼𝗄𝖾𝗇𝖽 𝗆𝖺𝗆𝗉𝗎 𝗆𝖾𝗇𝖽𝗎𝗄𝗎𝗇𝗀 𝗉𝖾𝗋𝗍𝗎𝗆𝖻𝗎𝗁𝖺𝗇 𝖻𝗂𝗌𝗇𝗂𝗌 𝗃𝖺𝗇𝗀𝗄𝖺 𝗉𝖺𝗇𝗃𝖺𝗇𝗀. 𝖲𝖾𝗇𝗂𝗈𝗋 𝖡𝖺𝖼𝗄𝖾𝗇𝖽 𝖤𝗇𝗀𝗂𝗇𝖾𝖾𝗋 𝗆𝖾𝗆𝗂𝗆𝗉𝗂𝗇 𝗄𝖾𝗉𝗎𝗍𝗎𝗌𝖺𝗇 𝗍𝖾𝗄𝗇𝗂𝗌 𝖽𝖺𝗇 𝖺𝗋𝗌𝗂𝗍𝖾𝗄𝗍𝗎𝗋, 𝗆𝖾𝗆𝖻𝗂𝗆𝖻𝗂𝗇𝗀 𝖬𝗂𝖽𝖽𝗅𝖾 𝖽𝖺𝗇 𝖩𝗎𝗇𝗂𝗈𝗋 𝖤𝗇𝗀𝗂𝗇𝖾𝖾𝗋, 𝗌𝖾𝗋𝗍𝖺 𝖻𝖾𝗋𝗄𝗈𝗅𝖺𝖻𝗈𝗋𝖺𝗌𝗂 𝖽𝖾𝗇𝗀𝖺𝗇 𝗉𝗋𝗈𝖽𝗎𝖼𝗍, 𝖿𝗋𝗈𝗇𝗍𝖾𝗇𝖽, 𝖽𝖺𝗇 𝗌𝗍𝖺𝗄𝖾𝗁𝗈𝗅𝖽𝖾𝗋 𝖻𝗂𝗌𝗇𝗂𝗌 𝗎𝗇𝗍𝗎𝗄 𝗆𝖾𝗇𝖾𝗋𝗃𝖾𝗆𝖺𝗁𝗄𝖺𝗇 𝗄𝖾𝖻𝗎𝗍𝗎𝗁𝖺𝗇 𝖻𝗂𝗌𝗇𝗂𝗌 𝗆𝖾𝗇𝗃𝖺𝖽𝗂 𝗌𝗈𝗅𝗎𝗌𝗂 𝖻𝖺𝖼𝗄𝖾𝗇𝖽 𝗒𝖺𝗇𝗀 𝖺𝗇𝖽𝖺𝗅 𝖽𝖺𝗇 𝖾𝖿𝗂𝗌𝗂𝖾𝗇.

𝟭. 𝗕𝗮𝗰𝗸𝗲𝗻𝗱 𝗔𝗿𝗰𝗵𝗶𝘁𝗲𝗰𝘁𝘂𝗿𝗲 & 𝗗𝗲𝘀𝗶𝗴𝗻
  • 𝖬𝖾𝗇𝖽𝖾𝗌𝖺𝗂𝗇 𝗌𝗍𝗋𝗎𝗄𝗍𝗎𝗋 𝗌𝖾𝗋𝗏𝗂𝖼𝖾, 𝖽𝖺𝗍𝖺𝖻𝖺𝗌𝖾, 𝖽𝖺𝗇 𝖺𝗅𝗎𝗋 𝖽𝖺𝗍𝖺.
  • 𝖬𝖾𝗇𝖾𝗇𝗍𝗎𝗄𝖺𝗇 𝗉𝗈𝗅𝖺 𝖺𝗋𝗌𝗂𝗍𝖾𝗄𝗍𝗎𝗋 𝗒𝖺𝗇𝗀 𝗌𝖼𝖺𝗅𝖺𝖻𝗅𝖾 𝖽𝖺𝗇 𝖺𝗆𝖺𝗇.

𝟮. 𝗖𝗼𝗿𝗲 𝗦𝘆𝘀𝘁𝗲𝗺 𝗢𝘄𝗻𝗲𝗿𝘀𝗵𝗶𝗽
  • 𝖬𝖾𝗆𝖾𝗀𝖺𝗇𝗀 𝗈𝗐𝗇𝖾𝗋𝗌𝗁𝗂𝗉 𝖺𝗍𝖺𝗌 𝗆𝗈𝖽𝗎𝗅 𝗂𝗇𝗍𝗂 (𝗍𝗋𝖺𝗇𝗌𝖺𝗄𝗌𝗂, 𝖻𝗈𝗈𝗄𝗂𝗇𝗀, 𝗉𝖺𝗒𝗆𝖾𝗇𝗍, 𝗎𝗌𝖾𝗋, 𝖽𝗌𝖻).
  • 𝖬𝖾𝗇𝗃𝖺𝗆𝗂𝗇 𝗌𝗍𝖺𝖻𝗂𝗅𝗂𝗍𝖺𝗌 𝖽𝖺𝗇 𝗋𝖾𝗅𝗂𝖺𝖻𝗂𝗅𝗂𝗍𝗒 𝗌𝗂𝗌𝗍𝖾𝗆 𝗄𝗋𝗂𝗍𝗂𝗄𝖺𝗅.

𝟯. 𝗣𝗲𝗿𝗳𝗼𝗿𝗺𝗮𝗻𝗰𝗲 & 𝗦𝗰𝗮𝗹𝗮𝗯𝗶𝗹𝗶𝘁𝘆 𝗘𝗻𝗴𝗶𝗻𝗲𝗲𝗿𝗶𝗻𝗴
  • 𝖬𝖾𝗇𝖼𝖾𝗀𝖺𝗁 𝖻𝗈𝗍𝗍𝗅𝖾𝗇𝖾𝖼𝗄 𝗆𝖾𝗅𝖺𝗅𝗎𝗂 𝖼𝖺𝖼𝗁𝗂𝗇𝗀, 𝖺𝗌𝗒𝗇𝖼 𝗉𝗋𝗈𝖼𝖾𝗌𝗌𝗂𝗇𝗀, 𝖽𝖺𝗇 𝗊𝗎𝖾𝗎𝖾.
  • 𝖬𝖾𝗇𝖽𝖾𝗌𝖺𝗂𝗇 𝗌𝗂𝗌𝗍𝖾𝗆 𝖺𝗀𝖺𝗋 𝗌𝗂𝖺𝗉 𝗍𝗋𝖺𝖿𝖿𝗂𝖼 𝖻𝖾𝗌𝖺𝗋.

𝟰. 𝗦𝗲𝗰𝘂𝗿𝗶𝘁𝘆 & 𝗥𝗶𝘀𝗸 𝗖𝗼𝗻𝘁𝗿𝗼𝗹
  • 𝖬𝖾𝗇𝖽𝖾𝗌𝖺𝗂𝗇 𝖺𝗎𝗍𝖾𝗇𝗍𝗂𝗄𝖺𝗌𝗂, 𝗈𝗍𝗈𝗋𝗂𝗌𝖺𝗌𝗂, 𝖽𝖺𝗇 𝗉𝗋𝗈𝗍𝖾𝗄𝗌𝗂 𝖽𝖺𝗍𝖺.
  • 𝖬𝖾𝗇𝖼𝖾𝗀𝖺𝗁 𝖽𝖺𝗍𝖺 𝗅𝖾𝖺𝗄 𝖽𝖺𝗇 𝗅𝗈𝗀𝗂𝖼𝖺𝗅 𝗏𝗎𝗅𝗇𝖾𝗋𝖺𝖻𝗂𝗅𝗂𝗍𝗒.

𝟱. 𝗧𝗲𝗰𝗵𝗻𝗶𝗰𝗮𝗹 𝗟𝗲𝗮𝗱𝗲𝗿𝘀𝗵𝗶𝗽
  • 𝖱𝖾𝗏𝗂𝖾𝗐 𝖽𝖾𝗌𝗂𝗀𝗇 𝖽𝖺𝗇 𝖼𝗈𝖽𝖾 𝖾𝗇𝗀𝗂𝗇𝖾𝖾𝗋 𝗅𝖺𝗂𝗇.
  • 𝖬𝖾𝗇𝗃𝖺𝖽𝗂 𝗋𝗎𝗃𝗎𝗄𝖺𝗇 𝗍𝖾𝗄𝗇𝗂𝗌 𝖻𝖺𝗀𝗂 𝗍𝗂𝗆 𝖻𝖺𝖼𝗄𝖾𝗇𝖽.




Persyaratan

𝟨–𝟣𝟢 𝗍𝖺𝗁𝗎𝗇 𝗉𝖾𝗇𝗀𝖺𝗅𝖺𝗆𝖺𝗇 𝖻𝖺𝖼𝗄𝖾𝗇𝖽.

𝖯𝖾𝗋𝗇𝖺𝗁 𝗆𝖾𝗇𝖺𝗇𝗀𝖺𝗇𝗂 𝗌𝗂𝗌𝗍𝖾𝗆 𝖻𝖾𝗋𝗌𝗄𝖺𝗅𝖺 𝖻𝖾𝗌𝖺𝗋 𝖺𝗍𝖺𝗎 𝗄𝗋𝗂𝗍𝗂𝗄𝖺𝗅.

M𝖾𝗇𝗀𝗎𝖺𝗌𝖺𝗂 𝗆𝗂𝖼𝗋𝗈𝗌𝖾𝗋𝗏𝗂𝖼𝖾𝗌, 𝖽𝖺𝗍𝖺𝖻𝖺𝗌𝖾 𝖽𝖾𝗌𝗂𝗀𝗇, 𝗊𝗎𝖾𝗎𝖾, 𝖼𝖺𝖼𝗁𝗂𝗇𝗀.

𝖯𝖺𝗁𝖺𝗆 𝗁𝗂𝗀𝗁-𝖺𝗏𝖺𝗂𝗅𝖺𝖻𝗂𝗅𝗂𝗍𝗒 𝖽𝖺𝗇 𝖿𝖺𝗎𝗅𝗍 𝗍𝗈𝗅𝖾𝗋𝖺𝗇𝖼𝖾.

𝖳𝖾𝗋𝖻𝗂𝖺𝗌𝖺 𝗆𝖾𝗆𝗂𝗆𝗉𝗂𝗇 𝗌𝗈𝗅𝗎𝗌𝗂 𝗍𝖾𝗄𝗇𝗂𝗌.

𝖬𝖺𝗆𝗉𝗎 𝗆𝖾𝗆𝖻𝗂𝗆𝖻𝗂𝗇𝗀 𝗆𝗂𝖽𝖽𝗅𝖾 𝖽𝖺𝗇 𝗃𝗎𝗇𝗂𝗈𝗋.

Bersedia penempatan di Bandung",indonesia,2026-04-29 22:20:56.039877,Rp 12.000.000 – Rp 15.000.000 per month
